#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
2000,-2729625.731166009,299.54091551882266,2074.754327688131,0.9992644308680411,0
4000,-2735691.3102525957,300.2431602672829,2053.2783641724213,1.0097160904356506,63.3
6000,-2737587.6796169,300.12799606627334,2047.1394862375057,1.0127439856376024,62.5
8000,-2738436.2972486354,300.23003472383175,2046.859243212693,1.0128826441403,62.6
10000,-2742167.430341672,299.81768071108024,2043.9489645286496,1.0143248380599308,62.4
12000,-2739682.3462391645,299.91367176771473,2042.542160650211,1.0150234557647058,62.5
14000,-2739797.3295946755,299.9068419753705,2041.189738291308,1.0156959755166106,62.5
16000,-2740377.6704063974,299.52969787172003,2042.0221021954612,1.0152819600822505,62.3
18000,-2739677.090807395,299.07929231588884,2040.6722303005472,1.01595355278733,62.3
20000,-2739876.503951978,300.27680375824775,2045.152247715615,1.0137280511825126,62.2
22000,-2742606.4195997026,299.33263994499964,2038.6950523467165,1.0169388502031327,62.2
24000,-2740954.3592163734,299.8028850189773,2043.4492763201501,1.0145728726781813,62.2
26000,-2742442.910004489,300.7515301617818,2044.8102505564793,1.013897598510215,62.2
28000,-2742785.3781419042,299.43318649002737,2041.5554169256948,1.0155140464275447,62.2
30000,-2743156.3253793903,300.1531011242268,2044.1479211146213,1.014226113987782,62.1
32000,-2743075.8209050503,299.7294640582503,2042.2054850275247,1.015190791351901,62.1
34000,-2740188.1813702025,299.27749615935124,2046.5885596731923,1.0130166088582784,62.1
36000,-2740262.798928799,300.3820851898354,2044.8039123526698,1.0139007412514738,61.9
38000,-2740713.091164928,299.01162216753096,2041.0253723083308,1.0157777706131768,61.8
40000,-2739420.8057898134,300.9679579550031,2043.9716748289566,1.014313568030133,61.8
42000,-2741096.65937718,301.0771487467385,2045.912445025472,1.013351381428482,61.8
44000,-2742116.1899666823,299.64210737081146,2044.1111481980906,1.014244359596523,61.8
46000,-2742237.289690841,300.0764625154541,2043.2316875012468,1.014680917064145,61.7
48000,-2741695.2041532043,300.45615123573623,2043.0788870123251,1.0147568043640491,61.7
50000,-2741426.28461382,299.98686986338544,2041.7240440105684,1.015430174577282,61.6
52000,-2741995.9800947197,300.32472509223953,2043.729150521888,1.014433934124228,61.7
54000,-2742289.0473624673,298.9036435006023,2044.6721736877946,1.013966067092793,61.7
56000,-2741521.8551184796,299.81895657789255,2041.0836094440515,1.0157487879749274,61.6
58000,-2741829.6483605094,301.96831174331186,2042.8844219621058,1.0148534004958711,61.5
60000,-2746741.1236062497,301.3970511010488,2044.9280378816022,1.0138391982712507,61.4
62000,-2744095.635254707,300.12463631299397,2040.3935968541073,1.016092290058547,61.3
